path,target
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client028_android_SD_scene01-00180.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client033_android_SD_scene01-00205.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00100.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client050_android_SD_scene01-00280.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00070.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00015.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client037_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00175.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client014_android_SD_scene01-00160.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client049_android_SD_scene01-00085.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00150.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client034_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00250.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client050_android_SD_scene01-00270.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00075.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00125.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00055.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client051_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client028_android_SD_scene01-00020.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client014_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00060.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00115.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00255.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client028_android_SD_scene01-00145.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client036_android_SD_scene01-00180.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00105.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00020.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client014_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00140.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client022_android_SD_scene01-00140.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00250.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client012_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00135.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00040.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00165.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00215.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00270.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00135.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00240.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00075.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00015.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00130.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client013_android_SD_scene01-00240.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00090.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00215.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client036_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00055.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client001_android_SD_scene01-00055.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00150.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client033_android_SD_scene01-00180.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00180.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00265.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00295.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00065.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client014_android_SD_scene01-00035.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00105.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client051_android_SD_scene01-00155.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00130.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client054_android_SD_scene01-00005.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client009_android_SD_scene01-00065.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client011_android_SD_scene01-00165.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client012_android_SD_scene01-00210.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client034_android_SD_scene01-00080.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client028_android_SD_scene01-00090.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client051_android_SD_scene01-00230.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client001_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00195.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client028_android_SD_scene01-00095.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client013_android_SD_scene01-00205.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00115.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00195.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00100.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00050.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00065.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00130.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00200.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client053_android_SD_scene01-00140.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00240.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client001_android_SD_scene01-00060.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client011_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client001_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client009_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client011_android_SD_scene01-00080.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00025.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client022_android_SD_scene01-00130.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client033_android_SD_scene01-00050.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00080.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00290.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00020.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00245.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00200.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client022_android_SD_scene01-00105.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00270.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00180.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00140.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client023_android_SD_scene01-00160.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00045.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00160.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client013_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client037_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00140.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00060.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00190.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client049_android_SD_scene01-00290.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00205.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client049_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00200.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00295.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00090.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00255.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client054_android_SD_scene01-00195.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client049_android_SD_scene01-00060.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00055.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00065.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00005.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00100.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00105.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00290.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00170.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00225.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00155.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00290.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client022_android_SD_scene01-00160.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00165.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00245.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client051_android_SD_scene01-00250.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00105.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00115.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client012_android_SD_scene01-00040.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00165.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client037_android_SD_scene01-00060.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client007_android_SD_scene01-00255.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client033_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client023_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00085.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00185.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00045.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client033_android_SD_scene01-00265.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client039_android_SD_scene01-00210.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client009_android_SD_scene01-00085.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client023_android_SD_scene01-00130.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client014_android_SD_scene01-00070.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00170.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00175.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client011_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00265.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client011_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client001_android_SD_scene01-00120.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client053_android_SD_scene01-00015.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client048_android_SD_scene01-00185.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client029_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client024_android_SD_scene01-00165.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00215.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client023_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00155.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00075.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client012_android_SD_scene01-00035.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00145.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client012_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00160.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00070.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00070.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00275.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client009_android_SD_scene01-00115.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00300.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client054_android_SD_scene01-00280.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00145.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client037_android_SD_scene01-00240.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client013_android_SD_scene01-00280.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client030_android_SD_scene01-00150.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00055.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client002_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client053_android_SD_scene01-00030.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client006_android_SD_scene01-00280.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client050_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client042_android_SD_scene01-00285.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client008_android_SD_scene01-00270.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client009_android_SD_scene01-00005.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client054_android_SD_scene01-00260.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client051_android_SD_scene01-00245.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client003_android_SD_scene01-00110.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client005_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client026_android_SD_scene01-00200.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00010.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client035_android_SD_scene01-00040.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client021_android_SD_scene01-00220.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client053_android_SD_scene01-00155.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client055_android_SD_scene01-00095.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client032_android_SD_scene01-00210.png,1
C:\Users\DELL\PycharmProjects\Payface\data\dataset/dataset-msu-imgs///real-imgs\real_client034_android_SD_scene01-00295.png,1
